ChannelPartnerID,response,n_comp,loyalty,portal,rewards,nps,n_yrs,email,sms,call,Region,total_sales_2021,total_sales_2022,brand_B1_sales_2022,buying_frequency_2022,brand_engagement_2022,buying_frequency_B1_2022,brand_B1_contribution_2022,active_last_quarter,active_last_quarter_B1
54056,1,4,0,1,0,3,7,2,1,2,North,15742.0,40895.0,0.0,2.0,1.0,0.0,0.0,Yes,No
57572,1,1,1,0,1,8,4,1,0,1,West,41936.0,4307.0,0.0,1.0,1.0,0.0,0.0,No,No
81830,0,3,1,1,1,4,3,1,1,1,West,29509.0,116313.0,61813.0,6.0,4.0,3.0,0.5314367267631305,Yes,Yes
85345,1,1,1,0,0,1,4,0,1,0,East,11129.0,34234.0,0.0,1.0,1.0,0.0,0.0,Yes,No
19603,1,2,0,1,0,0,5,0,1,0,West,34000.0,53829.0,0.0,2.0,2.0,0.0,0.0,Yes,No
55814,0,4,0,1,0,2,5,0,1,0,South,48009.0,51165.0,0.0,2.0,2.0,0.0,0.0,Yes,No
20658,1,0,1,1,0,5,2,1,1,0,East,41562.0,65674.0,0.0,2.0,1.0,0.0,0.0,Yes,No
95541,0,4,1,1,1,4,3,1,1,1,East,20262.0,80651.0,0.0,5.0,3.0,0.0,0.0,Yes,No
29798,0,4,1,0,1,7,8,1,0,1,East,131169.0,101237.0,17582.0,5.0,3.0,2.0,0.17367168130229066,Yes,No
39994,0,2,1,1,1,3,5,1,1,1,East,100196.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
31556,0,3,0,0,0,8,7,0,1,0,North,80688.0,68660.0,38081.0,2.0,2.0,1.0,0.5546315176230702,Yes,Yes
57746,0,2,0,1,0,3,7,0,1,0,West,6463.0,69260.0,0.0,4.0,3.0,0.0,0.0,Yes,No
49309,0,4,0,0,0,2,7,0,1,0,East,180192.0,44647.0,44647.0,3.0,1.0,3.0,1.0,No,No
52824,0,5,1,0,1,5,5,1,0,1,South,34759.0,73150.0,34285.0,2.0,2.0,1.0,0.46869446343130555,No,No
77082,0,1,0,0,0,2,8,0,1,0,North,161798.0,8617.0,0.0,2.0,2.0,0.0,0.0,No,No
23293,0,5,0,0,0,5,3,0,1,0,East,0.0,65231.0,0.0,6.0,3.0,0.0,0.0,Yes,No
14856,0,2,1,1,1,6,5,1,1,1,North,86764.0,18539.0,0.0,1.0,1.0,0.0,0.0,Yes,No
51066,0,1,1,1,1,3,6,1,1,1,West,3362.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
42629,0,3,0,0,0,4,7,2,0,0,East,14694.0,57425.0,0.0,2.0,2.0,0.0,0.0,Yes,No
78840,0,1,0,1,0,2,7,0,1,0,East,108514.0,58228.0,0.0,3.0,3.0,0.0,0.0,No,No
70402,0,4,1,0,1,3,9,1,0,1,West,27793.0,44376.0,5990.0,3.0,3.0,1.0,0.13498287362538308,No,No
82530,0,1,0,0,0,3,6,0,1,0,South,43388.0,48399.0,5309.0,2.0,2.0,1.0,0.10969234901547553,Yes,Yes
16788,0,5,1,1,1,4,3,1,1,1,West,131810.0,77779.0,0.0,4.0,2.0,0.0,0.0,Yes,No
52999,0,0,1,1,1,6,6,1,1,1,North,43926.0,17981.0,13925.0,2.0,2.0,1.0,0.7744285634836772,No,No
89210,0,4,1,0,1,2,6,1,0,1,North,121030.0,87584.0,0.0,2.0,2.0,0.0,0.0,No,No
92725,0,5,1,0,1,4,3,1,0,1,South,55700.0,103713.0,0.0,3.0,3.0,0.0,0.0,Yes,No
71632,0,4,0,0,0,4,3,0,1,0,East,84713.0,15124.0,0.0,1.0,1.0,0.0,0.0,Yes,No
36475,0,4,0,1,0,7,7,0,1,0,East,25298.0,36361.0,0.0,1.0,1.0,0.0,0.0,Yes,No
28038,0,2,0,1,0,4,7,0,1,0,South,23406.0,78726.0,0.0,5.0,4.0,0.0,0.0,Yes,No
64249,0,0,0,1,0,3,8,0,1,0,South,83367.0,111884.0,0.0,3.0,2.0,0.0,0.0,Yes,No
81827,0,2,1,1,1,2,4,1,1,1,West,117805.0,61264.0,54507.0,3.0,3.0,1.0,0.8897068425176287,No,No
19246,0,4,0,1,0,7,8,0,1,0,North,17266.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
81473,0,4,1,1,1,6,8,1,1,1,North,24532.0,51545.0,0.0,2.0,2.0,0.0,0.0,Yes,No
91668,0,3,0,1,0,2,4,0,1,0,North,2215.0,13495.0,13495.0,1.0,1.0,1.0,1.0,Yes,Yes
18543,0,1,0,1,0,5,2,0,1,0,East,11584.0,63699.0,12721.0,3.0,2.0,1.0,0.1997048619287587,No,No
66707,0,2,0,1,0,8,8,0,1,0,East,40223.0,36464.0,21676.0,2.0,2.0,1.0,0.5944493198771391,No,No
64246,0,5,1,0,1,4,4,1,0,1,West,74366.0,43616.0,12928.0,2.0,2.0,1.0,0.2964049889948643,No,No
81121,0,4,0,0,0,6,6,2,0,0,North,10619.0,92328.0,92328.0,2.0,1.0,2.0,1.0,No,No
71277,0,3,1,1,1,0,5,1,1,1,East,36260.0,66309.0,34209.0,2.0,2.0,1.0,0.5159028186219066,No,No
16785,0,4,0,1,0,6,3,0,1,0,South,73856.0,19339.0,0.0,2.0,2.0,0.0,0.0,No,No
19598,0,1,0,0,0,8,4,2,0,0,South,21874.0,15744.0,0.0,1.0,1.0,0.0,0.0,No,No
97116,0,3,1,0,1,5,6,1,0,1,East,52654.0,42879.0,0.0,2.0,2.0,0.0,0.0,No,No
87975,0,1,0,1,0,5,5,0,1,0,East,110072.0,59260.0,0.0,3.0,2.0,0.0,0.0,No,No
34186,0,1,1,1,1,0,6,1,1,1,East,21260.0,22482.0,0.0,2.0,2.0,0.0,0.0,Yes,No
42975,0,2,1,1,1,2,3,1,1,1,East,207360.0,40265.0,16066.0,2.0,2.0,1.0,0.3990065813982367,No,No
60553,0,4,0,1,0,3,4,0,1,0,West,95954.0,9495.0,0.0,1.0,1.0,0.0,0.0,No,No
96061,0,2,0,1,0,4,2,0,1,0,South,11075.0,54965.0,0.0,1.0,1.0,0.0,0.0,No,No
42272,0,5,1,1,1,1,7,1,1,1,West,63185.0,151471.0,0.0,4.0,2.0,0.0,0.0,Yes,No
77780,0,2,0,0,0,8,4,0,1,0,North,8412.0,32419.0,0.0,3.0,2.0,0.0,0.0,No,No
23288,0,2,1,0,1,6,2,1,0,1,North,28179.0,101420.0,42630.0,2.0,2.0,1.0,0.42033129560244525,No,No
14147,0,5,1,0,1,1,6,1,0,1,North,19358.0,64629.0,0.0,3.0,3.0,0.0,0.0,Yes,No
57564,0,4,0,0,0,2,6,0,1,0,South,139705.0,71970.0,36633.0,2.0,2.0,1.0,0.5090037515631514,No,No
48423,0,0,0,1,0,7,3,0,1,0,West,141991.0,76321.0,0.0,3.0,2.0,0.0,0.0,Yes,No
39282,0,4,1,1,1,6,7,1,1,1,East,83463.0,11496.0,0.0,2.0,2.0,0.0,0.0,No,No
86743,0,3,1,0,1,0,5,1,0,1,West,40275.0,156301.0,0.0,4.0,2.0,0.0,0.0,Yes,No
20298,0,2,1,0,1,1,6,1,0,1,South,0.0,37854.0,0.0,1.0,1.0,0.0,0.0,No,No
10454,0,0,0,1,0,7,3,0,1,0,South,195634.0,118928.0,0.0,4.0,4.0,0.0,0.0,No,No
13267,0,4,0,0,0,5,8,0,1,0,South,67712.0,34660.0,21277.0,2.0,2.0,1.0,0.6138776687824582,Yes,Yes
82173,0,1,1,0,1,1,3,1,0,1,South,50468.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
27681,0,3,0,1,0,5,3,0,1,0,East,78948.0,102973.0,0.0,4.0,3.0,0.0,0.0,Yes,No
56365,0,2,0,0,0,2,2,0,1,0,South,61625.0,71609.0,11664.0,3.0,2.0,1.0,0.16288455361756204,No,No
13826,0,5,1,0,1,2,5,1,0,1,East,5664.0,52459.0,0.0,2.0,1.0,0.0,0.0,No,No
93982,0,2,1,1,1,5,8,1,1,1,East,22793.0,63911.0,6594.0,5.0,3.0,1.0,0.10317472735522837,Yes,No
72889,0,1,1,0,1,3,4,1,0,1,West,13738.0,6477.0,0.0,1.0,1.0,0.0,0.0,Yes,No
18397,0,2,0,1,0,1,4,0,1,0,West,155324.0,4571.0,0.0,1.0,1.0,0.0,0.0,No,No
72537,0,3,0,1,0,8,5,0,1,0,East,95370.0,60956.0,23497.0,2.0,2.0,1.0,0.3854747686856093,Yes,Yes
63397,0,0,0,1,0,4,5,0,1,0,West,48457.0,32376.0,19719.0,2.0,2.0,1.0,0.6090622683469237,Yes,Yes
53553,0,1,1,1,1,7,8,1,1,1,West,37085.0,120221.0,0.0,5.0,3.0,0.0,0.0,No,No
70428,0,4,1,0,1,2,3,1,0,1,North,138452.0,73668.0,0.0,3.0,3.0,0.0,0.0,Yes,No
15936,1,0,1,1,1,7,8,1,1,1,North,53825.0,91320.0,14406.0,3.0,3.0,1.0,0.15775295663600525,Yes,No
60055,0,4,1,0,1,8,8,1,0,1,North,91998.0,38125.0,0.0,2.0,2.0,0.0,0.0,No,No
50915,1,5,0,1,0,6,9,1,1,0,West,33754.0,70846.0,21121.0,3.0,4.0,1.0,0.29812551167320667,No,No
41071,0,4,0,1,0,1,3,0,1,0,West,40507.0,45357.0,30116.0,2.0,2.0,1.0,0.6639768944154155,No,No
89235,1,4,1,0,1,5,7,1,0,1,West,22805.0,22861.0,0.0,3.0,2.0,0.0,0.0,No,No
22790,0,1,0,0,0,8,8,0,1,0,North,103205.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
58298,1,2,0,1,0,3,9,1,1,1,North,33106.0,45003.0,0.0,3.0,3.0,0.0,0.0,Yes,No
16462,0,3,1,0,1,1,8,1,0,1,West,26927.0,50596.0,0.0,2.0,2.0,0.0,0.0,No,No
84665,0,3,0,1,0,3,2,0,1,0,East,19727.0,35278.0,28360.0,3.0,2.0,2.0,0.8039004478711945,No,No
42126,1,3,1,1,0,2,8,1,1,0,North,0.0,7362.0,0.0,1.0,1.0,0.0,0.0,No,No
28110,0,4,1,0,0,0,7,0,1,0,South,0.0,85788.0,0.0,5.0,4.0,0.0,0.0,Yes,No
65152,0,2,1,1,1,1,7,1,1,1,South,43127.0,85936.0,0.0,2.0,3.0,0.0,0.0,No,No
74644,0,2,1,1,1,0,6,1,1,1,East,221928.0,93926.0,10192.0,4.0,3.0,1.0,0.10851095543300045,No,No
46167,1,5,0,0,0,5,5,1,0,1,West,0.0,69574.0,0.0,3.0,2.0,0.0,0.0,No,No
37027,1,3,1,1,0,4,9,1,1,0,West,57903.0,84887.0,0.0,3.0,2.0,0.0,0.0,No,No
27183,0,1,0,1,0,8,8,0,1,0,North,101770.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
18042,1,4,0,0,0,0,8,1,0,1,South,135854.0,99666.0,36386.0,2.0,3.0,1.0,0.36507936507936506,No,No
54253,0,2,0,0,0,4,6,0,1,0,West,52059.0,41094.0,18383.0,3.0,3.0,1.0,0.4473402443179053,No,No
45113,0,2,0,1,0,6,9,0,1,0,South,14705.0,185217.0,48162.0,6.0,4.0,1.0,0.2600301268242116,Yes,Yes
54605,1,2,1,1,1,9,5,1,1,1,South,55925.0,53898.0,23483.0,3.0,2.0,2.0,0.4356933466918995,Yes,No
35443,0,3,0,0,0,1,2,0,1,0,East,84881.0,60606.0,0.0,1.0,2.0,0.0,0.0,No,No
44935,0,3,0,1,0,2,2,0,1,0,South,46656.0,76954.0,0.0,3.0,1.0,0.0,0.0,Yes,No
17162,1,0,0,0,0,0,9,1,0,0,South,30830.0,70628.0,0.0,2.0,1.0,0.0,0.0,Yes,No
26654,1,2,0,1,0,4,7,1,1,1,West,89166.0,120712.0,0.0,5.0,3.0,0.0,0.0,Yes,No
43529,0,2,1,0,1,0,6,1,0,1,South,96414.0,127155.0,0.0,5.0,2.0,0.0,0.0,No,No
34389,0,3,1,1,1,3,6,1,1,1,South,18204.0,35466.0,35466.0,1.0,1.0,1.0,1.0,Yes,Yes
89232,0,4,1,0,0,8,9,0,1,0,West,2800.0,5780.0,0.0,1.0,1.0,0.0,0.0,Yes,No
61459,1,5,1,0,0,6,6,1,0,0,North,49902.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
52318,1,2,1,0,0,7,5,1,0,0,West,60002.0,72176.0,7181.0,2.0,2.0,1.0,0.09949290622921747,No,No
43178,0,2,0,1,0,5,4,0,1,0,North,86077.0,60691.0,21129.0,3.0,4.0,1.0,0.34814058097576245,Yes,Yes
42649,0,3,1,0,1,2,2,1,0,1,West,56759.0,25191.0,0.0,1.0,1.0,0.0,0.0,No,No
33508,0,2,0,0,0,7,8,0,1,0,South,64995.0,16449.0,0.0,2.0,2.0,0.0,0.0,No,No
36321,0,1,0,0,0,3,2,0,1,0,East,9944.0,17111.0,10298.0,3.0,3.0,1.0,0.6018350768511483,Yes,Yes
33157,0,5,1,1,0,3,4,0,1,0,West,98196.0,11531.0,0.0,1.0,1.0,0.0,0.0,Yes,No
17336,0,2,0,0,0,1,7,0,1,0,East,0.0,50165.0,0.0,1.0,1.0,0.0,0.0,Yes,No
59524,1,3,1,0,1,9,5,1,0,1,North,88415.0,124293.0,0.0,5.0,3.0,0.0,0.0,No,No
95032,0,3,1,1,1,6,4,1,1,1,West,26871.0,54474.0,0.0,2.0,1.0,0.0,0.0,No,No
66555,1,3,1,1,1,9,5,1,1,1,West,23679.0,35652.0,0.0,2.0,2.0,0.0,0.0,No,No
24719,0,1,0,0,0,2,9,0,1,0,West,36700.0,169964.0,18636.0,5.0,3.0,1.0,0.10964674872325904,No,No
92922,0,0,1,0,1,6,2,1,0,1,North,12996.0,77241.0,0.0,3.0,2.0,0.0,0.0,No,No
47745,1,1,1,0,1,1,5,1,0,1,South,250347.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
38605,0,2,1,0,1,2,5,1,0,1,West,34428.0,64782.0,0.0,3.0,3.0,0.0,0.0,Yes,No
74112,1,1,1,0,0,5,6,1,0,0,East,98084.0,193362.0,75804.0,5.0,4.0,2.0,0.3920315263598846,Yes,No
20323,0,4,0,1,0,5,8,0,1,0,South,35290.0,30292.0,0.0,2.0,2.0,0.0,0.0,Yes,No
75167,0,5,0,0,0,1,9,0,1,0,North,3085.0,138344.0,8177.0,4.0,4.0,1.0,0.05910628578037356,Yes,No
59347,1,1,0,1,0,4,4,1,1,0,North,65742.0,4710.0,0.0,1.0,1.0,0.0,0.0,Yes,No
82901,1,0,0,0,0,5,6,1,0,1,East,39952.0,60214.0,31944.0,2.0,2.0,1.0,0.5305078553160395,Yes,No
73761,1,4,1,0,0,10,6,1,0,0,East,11557.0,94844.0,0.0,3.0,2.0,0.0,0.0,No,No
64620,1,2,1,0,0,1,4,1,1,1,North,75992.0,55834.0,0.0,1.0,1.0,0.0,0.0,Yes,No
10831,1,1,1,1,0,4,3,2,1,3,West,40797.0,46813.0,0.0,1.0,1.0,0.0,0.0,No,No
28935,1,3,0,1,0,8,5,1,1,1,North,128728.0,115638.0,24462.0,5.0,3.0,1.0,0.2115394593472734,Yes,Yes
58466,1,5,0,0,0,3,3,1,0,1,West,47555.0,171254.0,79599.0,4.0,3.0,2.0,0.46480082217057705,Yes,Yes
37373,1,2,0,1,0,4,3,1,1,1,West,169856.0,5198.0,5198.0,1.0,1.0,1.0,1.0,No,No
73584,1,4,1,1,0,2,5,2,1,3,East,23728.0,91950.0,59324.0,4.0,3.0,2.0,0.6451767264817836,Yes,Yes
19795,1,2,1,0,1,4,4,1,0,1,West,140348.0,73481.0,37112.0,3.0,2.0,2.0,0.5050557286917706,No,No
11357,1,3,0,1,0,6,4,2,1,3,West,5751.0,21309.0,0.0,1.0,1.0,0.0,0.0,No,No
47568,0,5,0,0,0,1,8,0,1,0,East,29887.0,51926.0,0.0,3.0,2.0,0.0,0.0,Yes,No
39131,0,3,0,0,0,3,2,0,1,0,North,100779.0,70404.0,12813.0,2.0,3.0,1.0,0.18199250042611215,No,No
42646,1,5,1,1,0,7,8,2,1,3,South,32428.0,10633.0,0.0,1.0,1.0,0.0,0.0,Yes,No
34209,1,3,1,0,1,8,4,1,0,1,North,15813.0,95891.0,0.0,2.0,2.0,0.0,0.0,No,No
41063,1,3,0,1,0,3,7,1,1,2,South,143099.0,58821.0,58821.0,1.0,1.0,1.0,1.0,Yes,Yes
25946,0,4,1,0,1,2,5,1,0,1,North,183395.0,65691.0,0.0,2.0,2.0,0.0,0.0,No,No
17508,1,4,0,0,0,0,6,1,0,0,South,24137.0,53745.0,33684.0,3.0,3.0,1.0,0.6267373709182249,Yes,No
15750,1,2,1,1,1,1,6,1,1,1,South,89978.0,41349.0,14379.0,4.0,4.0,1.0,0.3477472248421969,Yes,No
90633,0,3,1,1,1,2,5,1,1,1,East,79437.0,33110.0,0.0,3.0,1.0,0.0,0.0,Yes,No
24891,1,5,1,1,1,3,7,1,1,1,West,0.0,32862.0,16926.0,2.0,2.0,1.0,0.5150629906883331,Yes,Yes
16453,0,1,0,1,0,7,8,0,1,0,South,68038.0,40576.0,0.0,2.0,2.0,0.0,0.0,Yes,No
19969,1,0,1,1,1,1,7,1,1,1,East,94375.0,69215.0,21939.0,3.0,3.0,2.0,0.3169688651303908,No,No
18211,1,2,0,1,0,9,6,2,1,0,North,3363.0,48540.0,0.0,3.0,3.0,0.0,0.0,No,No
93094,0,2,0,1,0,6,6,0,1,0,East,66615.0,213284.0,29394.0,5.0,3.0,2.0,0.1378162450066578,No,No
54597,0,3,0,1,0,4,4,0,1,0,South,8587.0,13128.0,0.0,1.0,1.0,0.0,0.0,No,No
46159,0,5,0,1,0,7,6,0,1,0,West,94658.0,3560.0,0.0,1.0,1.0,0.0,0.0,Yes,No
37722,0,2,1,1,1,8,8,1,1,1,East,55730.0,98168.0,16138.0,2.0,3.0,1.0,0.16439165512183196,Yes,No
22604,0,2,1,1,1,5,3,1,1,1,East,76796.0,18663.0,0.0,1.0,1.0,0.0,0.0,Yes,No
46862,0,2,0,1,0,3,4,0,1,0,South,59112.0,104575.0,26797.0,5.0,2.0,2.0,0.2562467128854889,Yes,No
38425,0,0,1,1,1,4,5,1,1,1,East,26705.0,87826.0,36407.0,2.0,4.0,1.0,0.41453555894609795,Yes,Yes
29987,0,2,0,0,0,7,7,0,1,0,West,90241.0,47555.0,5234.0,5.0,3.0,1.0,0.11006203343497004,No,No
40182,0,5,0,1,0,1,5,0,1,0,North,124850.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
25065,1,3,1,0,1,7,7,1,0,1,East,39842.0,69831.0,0.0,2.0,2.0,0.0,0.0,Yes,No
16628,0,0,0,0,0,3,5,0,1,0,East,56742.0,147165.0,0.0,5.0,3.0,0.0,0.0,Yes,No
40886,1,4,1,1,0,7,5,2,1,0,South,18947.0,39903.0,0.0,2.0,2.0,0.0,0.0,No,No
41060,1,2,0,0,0,8,7,2,0,0,West,22528.0,152735.0,21408.0,4.0,3.0,1.0,0.14016433692342947,No,No
36138,0,0,0,0,0,5,7,0,1,0,East,74775.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
27701,1,2,1,1,0,6,5,0,1,0,East,67589.0,11277.0,0.0,1.0,1.0,0.0,0.0,No,No
19263,0,2,1,1,1,4,4,1,1,1,North,134180.0,100098.0,0.0,3.0,3.0,0.0,0.0,Yes,No
43521,1,3,0,1,0,5,7,1,1,1,East,169259.0,28018.0,0.0,2.0,2.0,0.0,0.0,Yes,No
92388,0,0,1,1,1,2,4,1,1,1,East,82102.0,49707.0,0.0,1.0,1.0,0.0,0.0,No,No
26646,1,4,1,0,0,3,9,0,1,0,East,78208.0,106251.0,41756.0,4.0,4.0,1.0,0.39299394829225137,Yes,Yes
18208,0,3,0,0,0,1,3,1,0,0,North,160150.0,58833.0,23486.0,6.0,4.0,3.0,0.39919772916560436,No,No
67076,1,4,1,1,0,3,6,0,1,0,North,45769.0,63210.0,0.0,2.0,2.0,0.0,0.0,No,No
91333,1,4,1,1,1,5,4,1,1,1,West,164113.0,49408.0,5758.0,2.0,2.0,1.0,0.11653983160621761,No,No
13461,0,5,1,0,1,5,4,1,0,1,East,58352.0,21418.0,0.0,2.0,1.0,0.0,0.0,No,No
11703,0,1,1,1,1,6,8,1,1,1,East,47913.0,85590.0,42499.0,4.0,4.0,1.0,0.4965416520621568,No,No
29281,0,5,1,0,1,3,3,1,0,1,West,0.0,99584.0,3576.0,3.0,3.0,1.0,0.03590938303341902,Yes,Yes
39477,0,0,0,1,0,2,4,0,1,0,East,64597.0,61553.0,25503.0,3.0,3.0,1.0,0.41432586551427225,No,No
57055,1,2,1,1,0,10,8,0,1,0,North,99224.0,78783.0,0.0,4.0,1.0,0.0,0.0,Yes,No
48617,0,4,1,1,1,6,3,1,1,1,South,106249.0,47626.0,26702.0,2.0,2.0,1.0,0.5606601436190316,Yes,Yes
40180,0,3,0,0,0,3,4,1,0,0,South,46010.0,17020.0,2056.0,2.0,2.0,1.0,0.12079905992949472,No,No
31742,0,4,0,0,0,3,3,1,0,0,West,66549.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
23305,0,4,1,0,1,6,2,1,0,1,South,35306.0,68909.0,31811.0,2.0,2.0,1.0,0.4616378121870873,Yes,Yes
33500,1,1,0,1,0,1,6,1,1,1,South,136804.0,58437.0,37426.0,3.0,2.0,2.0,0.6404503995756113,No,No
33674,0,0,0,0,0,7,6,1,0,0,West,29129.0,99524.0,0.0,4.0,2.0,0.0,0.0,No,No
51253,0,0,0,1,0,2,4,0,1,0,East,31611.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
42815,1,3,1,1,1,8,6,1,1,1,East,0.0,35999.0,5247.0,4.0,2.0,1.0,0.14575404872357564,Yes,Yes
79026,1,1,1,0,1,3,6,1,0,1,West,121383.0,8990.0,0.0,1.0,1.0,0.0,0.0,No,No
70588,0,3,0,1,0,1,2,0,1,0,East,101363.0,26213.0,9196.0,3.0,2.0,1.0,0.35081829626521194,No,No
80784,0,2,1,1,1,3,6,1,1,1,South,44293.0,43704.0,43704.0,1.0,1.0,1.0,1.0,No,No
98362,1,2,1,1,1,10,4,1,1,1,West,34039.0,70556.0,0.0,3.0,2.0,0.0,0.0,No,No
44573,0,3,1,1,1,5,2,1,1,1,North,49378.0,14885.0,0.0,1.0,1.0,0.0,0.0,Yes,No
36135,1,2,0,1,0,6,7,1,1,1,South,11904.0,42645.0,15859.0,2.0,2.0,1.0,0.3718841599249619,No,No
27698,0,2,0,0,0,8,5,0,1,0,North,46160.0,90922.0,7392.0,5.0,3.0,1.0,0.08130045533534239,Yes,Yes
19260,1,4,1,1,1,3,7,1,1,1,North,156548.0,46085.0,17942.0,2.0,3.0,1.0,0.389324075078659,Yes,Yes
19435,0,4,1,1,1,0,7,1,1,1,East,102827.0,1710.0,0.0,1.0,1.0,0.0,0.0,Yes,No
10997,0,1,1,0,1,6,4,1,0,1,North,134776.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
92560,0,4,0,0,0,3,5,1,0,0,South,148427.0,44537.0,11729.0,2.0,2.0,1.0,0.26335406515930576,Yes,Yes
84122,1,3,1,1,1,3,3,2,2,2,East,6873.0,76442.0,0.0,3.0,3.0,0.0,0.0,No,No
75685,0,0,0,0,0,2,5,1,0,0,West,50815.0,60464.0,48686.0,2.0,2.0,1.0,0.8052064038105319,Yes,Yes
67247,0,2,1,0,1,7,5,1,0,1,West,35494.0,59955.0,0.0,1.0,2.0,0.0,0.0,No,No
58810,0,1,1,1,1,5,5,1,1,1,West,62234.0,77294.0,19162.0,3.0,3.0,1.0,0.24791057520635496,No,No
69005,1,3,1,0,0,5,5,0,1,0,East,30818.0,41328.0,11537.0,3.0,3.0,1.0,0.2791569879984514,No,No
86583,0,1,0,1,0,0,6,0,1,0,East,91148.0,25754.0,0.0,2.0,2.0,0.0,0.0,Yes,No
45450,1,3,1,0,0,7,7,0,1,0,South,104003.0,76333.0,42362.0,2.0,2.0,1.0,0.5549631221097036,Yes,No
78320,0,4,1,1,1,6,5,1,1,1,North,73526.0,24750.0,24750.0,1.0,1.0,1.0,1.0,No,No
88515,0,2,1,1,1,3,7,1,1,1,East,54473.0,58882.0,0.0,2.0,2.0,0.0,0.0,No,No
16094,0,3,0,1,0,6,8,1,1,0,North,27212.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
26289,0,4,0,1,0,4,7,1,1,0,South,42202.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
11172,0,0,1,1,1,8,6,1,1,1,North,105915.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
35429,1,4,1,0,0,9,8,0,1,0,North,52471.0,11063.0,0.0,1.0,1.0,0.0,0.0,No,No
26992,0,3,1,1,1,3,2,1,1,1,East,41561.0,62889.0,0.0,1.0,1.0,0.0,0.0,No,No
63203,0,0,1,1,0,2,3,0,1,0,North,48773.0,58173.0,0.0,4.0,3.0,0.0,0.0,No,No
54765,1,0,1,1,1,3,3,1,1,1,South,90037.0,137319.0,23134.0,5.0,4.0,1.0,0.16846903924438716,Yes,No
58281,0,4,1,0,1,4,3,1,0,1,South,43345.0,13081.0,13081.0,1.0,1.0,1.0,1.0,No,No
82539,0,3,1,0,1,3,5,1,0,1,South,21638.0,158940.0,25599.0,7.0,4.0,2.0,0.16106077765194413,Yes,No
82713,1,1,0,1,0,7,5,2,2,2,East,79357.0,85472.0,0.0,5.0,2.0,0.0,0.0,Yes,No
74276,0,5,1,1,1,2,3,1,1,1,South,41534.0,44554.0,0.0,1.0,1.0,0.0,0.0,Yes,No
84471,0,5,0,0,0,7,6,1,0,0,West,36238.0,109575.0,0.0,5.0,3.0,0.0,0.0,Yes,No
69354,1,4,1,0,0,1,6,1,0,0,East,28023.0,158038.0,0.0,2.0,3.0,0.0,0.0,No,No
93612,0,0,1,0,1,3,3,1,0,1,South,5527.0,20385.0,7933.0,4.0,4.0,1.0,0.38915869511896,Yes,Yes
39823,0,3,1,1,0,4,5,0,1,0,West,120084.0,37902.0,28122.0,2.0,2.0,1.0,0.7419661231597278,Yes,No
31385,0,2,0,0,0,7,9,1,0,0,North,61626.0,69288.0,0.0,2.0,1.0,0.0,0.0,Yes,No
67596,0,2,0,1,0,1,6,0,1,0,South,82497.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No
77791,0,3,1,1,1,3,2,1,1,1,West,121148.0,36045.0,22610.0,2.0,2.0,1.0,0.6272714662227771,No,No
95370,0,2,0,1,0,1,3,0,1,0,East,95178.0,40538.0,15919.0,2.0,2.0,1.0,0.3926932754452612,Yes,No
50192,0,0,0,1,0,2,2,0,1,0,East,73272.0,27341.0,3544.0,2.0,2.0,1.0,0.129622179144874,Yes,Yes
41755,0,4,0,0,0,4,3,1,0,0,East,139269.0,61112.0,0.0,2.0,2.0,0.0,0.0,Yes,No
33317,0,0,0,0,0,2,3,1,0,0,West,42982.0,16265.0,0.0,1.0,1.0,0.0,0.0,No,No
24880,0,0,1,0,1,2,4,1,0,1,East,58439.0,86670.0,0.0,2.0,1.0,0.0,0.0,No,No
28395,0,4,0,0,0,5,8,1,0,0,North,82169.0,48651.0,0.0,3.0,4.0,0.0,0.0,Yes,No
52653,0,3,1,1,1,5,6,1,1,1,South,24983.0,149390.0,0.0,4.0,4.0,0.0,0.0,No,No
56169,1,1,1,0,1,7,5,1,0,1,North,41234.0,31834.0,0.0,2.0,2.0,0.0,0.0,No,No
80427,1,2,0,1,0,5,7,1,1,1,West,16460.0,101131.0,0.0,3.0,2.0,0.0,0.0,Yes,No
71989,1,3,1,0,1,5,2,1,0,1,East,57206.0,28749.0,13477.0,4.0,3.0,1.0,0.4687815228355769,Yes,No
75505,1,4,1,0,1,10,8,1,0,1,East,85164.0,61570.0,31416.0,3.0,3.0,1.0,0.5102484976449569,Yes,No
